-48.388911,-1.354027,Radar Fixo - 30 kmh@30
-47.225616,-23.095112,Radar Fixo - 30 kmh@30
-46.267249,-23.984341,Radar Fixo - 30 kmh@30
-47.771708,-15.906199,Radar Fixo - 30 kmh@30
-47.770437,-15.907071,Radar Fixo - 30 kmh@30
-54.629589,-20.497622,Radar Fixo - 30 kmh@30
-55.698826,-22.562734,Radar Fixo - 30 kmh@30
-55.697877,-22.563246,Radar Fixo - 30 kmh@30
-55.715709,-22.553910,Radar Fixo - 30 kmh@30
-55.716056,-22.553782,Radar Fixo - 30 kmh@30
-55.708335,-22.558791,Radar Fixo - 30 kmh@30
-55.717200,-22.554566,Radar Fixo - 30 kmh@30
-55.716764,-22.554836,Radar Fixo - 30 kmh@30
-44.029201,-19.933728,Radar Fixo - 30 kmh@30
-44.036632,-19.913412,Radar Fixo - 30 kmh@30
-44.028878,-19.933692,Radar Fixo - 30 kmh@30
-46.521859,-23.690426,Radar Fixo - 30 kmh@30
-54.555519,-20.444863,Radar Fixo - 30 kmh@30
-54.553297,-20.443680,Radar Fixo - 30 kmh@30
-44.079869,-19.918421,Radar Fixo - 30 kmh@30
-54.600965,-20.439661,Radar Fixo - 30 kmh@30
-54.221031,-23.057247,Radar Fixo - 30 kmh@30
-47.776231,-15.896213,Radar Fixo - 30 kmh@30
-44.135817,-19.776204,Radar Fixo - 30 kmh@30
-44.135759,-19.776131,Radar Fixo - 30 kmh@30
-44.080906,-19.778673,Radar Fixo - 30 kmh@30
-47.217859,-22.864238,Radar Fixo - 30 kmh@30
-44.091334,-19.908787,Radar Fixo - 30 kmh@30
-46.499867,-23.635460,Radar Fixo - 30 kmh@30
-54.646114,-20.496038,Radar Fixo - 30 kmh@30
-46.549949,-23.120663,Radar Fixo - 30 kmh@30
-55.794706,-20.472911,Radar Fixo - 30 kmh@30
-55.769469,-20.465529,Radar Fixo - 30 kmh@30
-55.769517,-20.465534,Radar Fixo - 30 kmh@30
-55.785639,-20.471092,Radar Fixo - 30 kmh@30
-55.786472,-20.475147,Radar Fixo - 30 kmh@30
-55.807965,-20.494350,Radar Fixo - 30 kmh@30
-55.734041,-22.526574,Radar Fixo - 30 kmh@30
-55.734007,-22.526814,Radar Fixo - 30 kmh@30
-53.024034,-26.147825,Radar Fixo - 30 kmh@30
-53.023928,-26.147713,Radar Fixo - 30 kmh@30
-56.150900,-21.485700,Radar Fixo - 30 kmh@30
-56.150808,-21.485606,Radar Fixo - 30 kmh@30
-56.150866,-21.485862,Radar Fixo - 30 kmh@30
-56.150769,-21.485765,Radar Fixo - 30 kmh@30
-56.152608,-21.481640,Radar Fixo - 30 kmh@30
-56.152468,-21.481610,Radar Fixo - 30 kmh@30
-56.152695,-21.481942,Radar Fixo - 30 kmh@30
-56.152561,-21.481912,Radar Fixo - 30 kmh@30
-55.722226,-22.531052,Radar Fixo - 30 kmh@30
-55.719127,-22.529204,Radar Fixo - 30 kmh@30
-55.720639,-22.550993,Radar Fixo - 30 kmh@30
-55.720709,-22.550725,Radar Fixo - 30 kmh@30
-43.507221,-21.554308,Radar Fixo - 30 kmh@30
-54.593945,-20.437279,Radar Fixo - 30 kmh@30
-54.560672,-20.441029,Radar Fixo - 30 kmh@30
-54.559320,-20.442941,Radar Fixo - 30 kmh@30
-54.557077,-20.451435,Radar Fixo - 30 kmh@30
-54.558753,-20.459008,Radar Fixo - 30 kmh@30
-54.638778,-20.458302,Radar Fixo - 30 kmh@30
-54.645496,-20.476786,Radar Fixo - 30 kmh@30
-54.580610,-20.480974,Radar Fixo - 30 kmh@30
-55.169834,-21.617704,Radar Fixo - 30 kmh@30
-55.169827,-21.617581,Radar Fixo - 30 kmh@30
-47.317731,-22.960158,Radar Fixo - 30 kmh@30
-47.317502,-22.964662,Radar Fixo - 30 kmh@30
-47.317522,-22.964539,Radar Fixo - 30 kmh@30
-44.075605,-19.913134,Radar Fixo - 30 kmh@30
-44.075148,-19.911969,Radar Fixo - 30 kmh@30
-54.824033,-22.241509,Radar Fixo - 30 kmh@30
-54.603978,-20.475989,Radar Fixo - 30 kmh@30
-43.507817,-21.548223,Radar Fixo - 30 kmh@30
-55.165324,-21.621275,Radar Fixo - 30 kmh@30
-50.924807,-17.790492,Radar Fixo - 30 kmh@30
-47.315595,-22.756335,Radar Fixo - 30 kmh@30
-55.165394,-21.621083,Radar Fixo - 30 kmh@30
-55.161928,-21.626706,Radar Fixo - 30 kmh@30
-44.031363,-19.932228,Radar Fixo - 30 kmh@30
-54.223933,-22.262666,Radar Fixo - 30 kmh@30
-54.194972,-23.058688,Radar Fixo - 30 kmh@30
-54.208823,-23.065858,Radar Fixo - 30 kmh@30
-54.194411,-23.058276,Radar Fixo - 30 kmh@30
-54.208583,-23.065616,Radar Fixo - 30 kmh@30
-54.212613,-23.059327,Radar Fixo - 30 kmh@30
-46.671126,-23.755897,Radar Fixo - 30 kmh@30
-46.549381,-23.698884,Radar Fixo - 30 kmh@30
-45.248211,-22.857973,Radar Fixo - 30 kmh@30
-45.248834,-22.858208,Radar Fixo - 30 kmh@30
-46.847531,-23.648544,Radar Fixo - 30 kmh@30
-54.814566,-22.205390,Radar Fixo - 30 kmh@30
-54.124333,-22.176962,Radar Fixo - 30 kmh@30
-54.122028,-22.171809,Radar Fixo - 30 kmh@30
-45.231594,-22.848226,Radar Fixo - 30 kmh@30
-50.925110,-17.800271,Radar Fixo - 30 kmh@30
-55.168893,-21.630929,Radar Fixo - 30 kmh@30
-54.819910,-22.219881,Radar Fixo - 30 kmh@30
-44.085359,-19.903828,Radar Fixo - 30 kmh@30
-44.086079,-19.903987,Radar Fixo - 30 kmh@30
-47.558963,-22.393421,Radar Fixo - 30 kmh@30
-45.065257,-23.469530,Radar Fixo - 30 kmh@30
-45.065198,-23.469564,Radar Fixo - 30 kmh@30
-55.804462,-20.479680,Radar Fixo - 30 kmh@30
-54.808393,-22.239105,Radar Fixo - 30 kmh@30
-44.031274,-19.932285,Radar Fixo - 30 kmh@30
-44.072118,-19.906494,Radar Fixo - 30 kmh@30
-44.071947,-19.906362,Radar Fixo - 30 kmh@30
-46.169339,-23.515588,Radar Fixo - 30 kmh@30
-47.225768,-23.125003,Radar Fixo - 30 kmh@30
-44.083531,-19.914595,Radar Fixo - 30 kmh@30
-63.889528,-8.741550,Radar Fixo - 30 kmh@30
-45.233033,-22.847145,Radar Fixo - 30 kmh@30
-47.557470,-22.397083,Radar Fixo - 30 kmh@30
-35.211066,-6.262783,Radar Fixo - 30 kmh@30
-35.211235,-6.262284,Radar Fixo - 30 kmh@30
-46.289786,-23.915187,Radar Fixo - 30 kmh@30
-38.532745,-13.007504,Radar Fixo - 30 kmh@30
-54.579710,-20.550137,Radar Fixo - 30 kmh@30
-47.568122,-22.395876,Radar Fixo - 30 kmh@30
-51.061383,0.017802,Radar Fixo - 30 kmh@30
-46.351545,-23.956672,Radar Fixo - 30 kmh@30
-46.290699,-23.914614,Radar Fixo - 30 kmh@30
-46.877467,-23.354453,Radar Fixo - 30 kmh@30
-45.838567,-22.958361,Radar Fixo - 30 kmh@30
-47.582412,-22.434031,Radar Fixo - 30 kmh@30
-47.551371,-22.384566,Radar Fixo - 30 kmh@30
-46.533268,-23.718816,Radar Fixo - 30 kmh@30
-44.036816,-19.920001,Radar Fixo - 30 kmh@30
-44.036895,-19.920001,Radar Fixo - 30 kmh@30
-63.889871,-8.741430,Radar Fixo - 30 kmh@30
-38.532349,-13.008308,Radar Fixo - 30 kmh@30
-51.484410,-27.618576,Radar Fixo - 30 kmh@30
-46.524361,-23.723684,Radar Fixo - 30 kmh@30
-37.321012,-5.212471,Radar Fixo - 30 kmh@30
-37.325254,-5.216201,Radar Fixo - 30 kmh@30
-38.528342,-13.009073,Radar Fixo - 30 kmh@30
-38.532625,-13.003196,Radar Fixo - 30 kmh@30
-44.061664,-19.961787,Radar Fixo - 30 kmh@30
-46.984367,-23.040672,Radar Fixo - 30 kmh@30
-45.232388,-22.846968,Radar Fixo - 30 kmh@30
-45.231645,-22.849012,Radar Fixo - 30 kmh@30
-46.496045,-23.448847,Radar Fixo - 30 kmh@30
-53.346064,-22.245444,Radar Fixo - 30 kmh@30
-53.345970,-22.245105,Radar Fixo - 30 kmh@30
-54.776804,-22.222999,Radar Fixo - 30 kmh@30
-54.775788,-22.222741,Radar Fixo - 30 kmh@30
-38.528659,-13.009660,Radar Fixo - 30 kmh@30
-38.526993,-13.009433,Radar Fixo - 30 kmh@30
-55.723673,-22.525155,Radar Fixo - 30 kmh@30
-55.723493,-22.524911,Radar Fixo - 30 kmh@30
-55.159615,-21.620367,Radar Fixo - 30 kmh@30
-55.158821,-21.620859,Radar Fixo - 30 kmh@30
-46.528788,-22.576177,Radar Fixo - 30 kmh@30
-53.944726,-26.917232,Radar Fixo - 30 kmh@30
-54.850962,-22.202087,Radar Fixo - 30 kmh@30
-56.146375,-21.473996,Radar Fixo - 30 kmh@30
-56.142913,-21.490418,Radar Fixo - 30 kmh@30
-56.164377,-21.465029,Radar Fixo - 30 kmh@30
-56.155183,-21.477114,Radar Fixo - 30 kmh@30
-56.154890,-21.475681,Radar Fixo - 30 kmh@30
-56.154086,-21.473448,Radar Fixo - 30 kmh@30
-56.153952,-21.472632,Radar Fixo - 30 kmh@30
-56.140578,-21.470203,Radar Fixo - 30 kmh@30
-55.802958,-20.490591,Radar Fixo - 30 kmh@30
-55.810624,-20.494789,Radar Fixo - 30 kmh@30
-55.807081,-20.487500,Radar Fixo - 30 kmh@30
-51.686508,-20.788578,Radar Fixo - 30 kmh@30
-51.687355,-20.796913,Radar Fixo - 30 kmh@30
-51.688074,-20.796672,Radar Fixo - 30 kmh@30
-54.778915,-22.225825,Radar Fixo - 30 kmh@30
-54.852011,-22.202112,Radar Fixo - 30 kmh@30
-44.010718,-19.797639,Radar Fixo - 30 kmh@30
-44.011209,-19.797570,Radar Fixo - 30 kmh@30
-122.923294,49.195286,Radar Fixo - 30 kmh@30
-53.366984,-29.746322,Radar Fixo - 30 kmh@30
-67.808611,-9.977392,Radar Fixo - 30 kmh@30
-54.592144,-20.468053,Radar Fixo - 30 kmh@30
-52.421992,-21.711702,Radar Fixo - 30 kmh@30
-52.426440,-21.716727,Radar Fixo - 30 kmh@30
-53.830067,-22.311163,Radar Fixo - 30 kmh@30
-53.830145,-22.311125,Radar Fixo - 30 kmh@30
-53.824398,-22.305602,Radar Fixo - 30 kmh@30
-53.824442,-22.305552,Radar Fixo - 30 kmh@30
-44.076617,-19.779591,Radar Fixo - 30 kmh@30
-46.632320,-23.540603,Radar Fixo - 40 kmh@40
-37.723735,-4.558375,Radar Fixo - 40 kmh@40
-46.754377,-23.610917,Radar Fixo - 40 kmh@40
-52.724494,-22.182315,Radar Fixo - 40 kmh@40
-46.649888,-23.663630,Radar Fixo - 40 kmh@40
-46.597910,-23.745487,Radar Fixo - 40 kmh@40
-46.508744,-24.032649,Radar Fixo - 40 kmh@40
-47.363975,-23.397213,Radar Fixo - 40 kmh@40
-47.363986,-23.397295,Radar Fixo - 40 kmh@40
-47.008873,-23.052961,Radar Fixo - 40 kmh@40
-47.006794,-23.043034,Radar Fixo - 40 kmh@40
-49.985096,-20.409362,Radar Fixo - 40 kmh@40
-48.727660,-22.068260,Radar Fixo - 40 kmh@40
-48.727869,-22.068318,Radar Fixo - 40 kmh@40
-49.873969,-22.973868,Radar Fixo - 40 kmh@40
-50.201090,-25.117192,Radar Fixo - 40 kmh@40
-55.215620,-23.102148,Radar Fixo - 40 kmh@40
-46.183233,-23.542217,Radar Fixo - 40 kmh@40
-54.536843,-21.845148,Radar Fixo - 40 kmh@40
-47.049902,-22.855168,Radar Fixo - 40 kmh@40
-41.915687,-22.774531,Radar Fixo - 40 kmh@40
-49.350005,-16.684649,Radar Fixo - 40 kmh@40
-49.350174,-16.684751,Radar Fixo - 40 kmh@40
-49.867851,-22.965877,Radar Fixo - 40 kmh@40
-49.864850,-22.961822,Radar Fixo - 40 kmh@40
-47.883529,-22.047761,Radar Fixo - 40 kmh@40
-46.532347,-23.785441,Radar Fixo - 40 kmh@40
-46.531828,-23.784184,Radar Fixo - 40 kmh@40
-43.424042,-16.472831,Radar Fixo - 40 kmh@40
-48.104588,-15.798491,Radar Fixo - 40 kmh@40
-47.426441,-15.322926,Radar Fixo - 40 kmh@40
-47.401710,-15.342893,Radar Fixo - 40 kmh@40
-47.401415,-15.343242,Radar Fixo - 40 kmh@40
-41.510412,-17.867996,Radar Fixo - 40 kmh@40
-41.599472,-2.906054,Radar Fixo - 40 kmh@40
-46.930060,-15.798391,Radar Fixo - 40 kmh@40
-54.233396,-22.422849,Radar Fixo - 40 kmh@40
-54.232166,-22.420164,Radar Fixo - 40 kmh@40
-44.293788,-2.496655,Radar Fixo - 40 kmh@40
-40.696743,-19.941792,Radar Fixo - 40 kmh@40
-46.575443,-23.159549,Radar Fixo - 40 kmh@40
-49.789455,-16.046523,Radar Fixo - 40 kmh@40
-41.924841,-22.774547,Radar Fixo - 40 kmh@40
-41.924712,-22.774474,Radar Fixo - 40 kmh@40
-43.821698,-17.108197,Radar Fixo - 40 kmh@40
-44.419715,-18.748055,Radar Fixo - 40 kmh@40
-49.538621,-16.842186,Radar Fixo - 40 kmh@40
-45.890542,-23.274160,Radar Fixo - 40 kmh@40
-44.160054,-16.249296,Radar Fixo - 40 kmh@40
-47.122230,-18.302068,Radar Fixo - 40 kmh@40
-37.364972,-5.155075,Radar Fixo - 40 kmh@40
-37.363904,-5.157650,Radar Fixo - 40 kmh@40
-42.665196,-5.027148,Radar Fixo - 40 kmh@40
-42.674582,-5.155037,Radar Fixo - 40 kmh@40
-41.093837,-3.577516,Radar Fixo - 40 kmh@40
-41.094118,-3.575060,Radar Fixo - 40 kmh@40
-49.790161,-15.924581,Radar Fixo - 40 kmh@40
-41.914938,-22.774370,Radar Fixo - 40 kmh@40
-49.789344,-16.046569,Radar Fixo - 40 kmh@40
-49.383684,-16.428084,Radar Fixo - 40 kmh@40
-46.451372,-21.826525,Radar Fixo - 40 kmh@40
-48.086575,-15.881213,Radar Fixo - 40 kmh@40
-48.087344,-15.879870,Radar Fixo - 40 kmh@40
-45.839711,-23.180111,Radar Fixo - 40 kmh@40
-49.867439,-22.970723,Radar Fixo - 40 kmh@40
-49.275839,-21.347597,Radar Fixo - 40 kmh@40
-42.806843,-5.028155,Radar Fixo - 40 kmh@40
-47.320940,-23.371894,Radar Fixo - 40 kmh@40
-46.383365,-23.554777,Radar Fixo - 40 kmh@40
-39.935521,-18.420802,Radar Fixo - 40 kmh@40
-43.439219,-23.008532,Radar Fixo - 40 kmh@40
-43.438370,-23.007493,Radar Fixo - 40 kmh@40
-46.570847,-23.665753,Radar Fixo - 40 kmh@40
-35.309721,-5.847350,Radar Fixo - 40 kmh@40
-45.839585,-23.180085,Radar Fixo - 40 kmh@40
-48.282244,-17.316181,Radar Fixo - 40 kmh@40
-48.281173,-17.316268,Radar Fixo - 40 kmh@40
-41.339205,-21.502165,Radar Fixo - 40 kmh@40
-42.721633,-5.099757,Radar Fixo - 40 kmh@40
-49.135923,-16.741979,Radar Fixo - 40 kmh@40
-42.723825,-5.096931,Radar Fixo - 40 kmh@40
-46.835186,-23.549609,Radar Fixo - 40 kmh@40
-46.391528,-23.966787,Radar Fixo - 40 kmh@40
-48.270717,-17.318088,Radar Fixo - 40 kmh@40
-48.292242,-17.300297,Radar Fixo - 40 kmh@40
-46.834917,-23.550888,Radar Fixo - 40 kmh@40
-49.941020,-16.791688,Radar Fixo - 40 kmh@40
-47.808549,-14.178802,Radar Fixo - 40 kmh@40
-48.285732,-15.177753,Radar Fixo - 40 kmh@40
-48.266231,-15.258432,Radar Fixo - 40 kmh@40
-48.584942,-17.692687,Radar Fixo - 40 kmh@40
-43.893724,-19.869257,Radar Fixo - 40 kmh@40
-42.649577,-4.978219,Radar Fixo - 40 kmh@40
-53.525263,-26.721142,Radar Fixo - 40 kmh@40
-47.413158,-22.564814,Radar Fixo - 40 kmh@40
-47.407549,-22.559157,Radar Fixo - 40 kmh@40
-42.807203,-5.086593,Radar Fixo - 40 kmh@40
-42.806165,-5.088756,Radar Fixo - 40 kmh@40
-46.575987,-23.143712,Radar Fixo - 40 kmh@40
-38.531281,-10.822203,Radar Fixo - 40 kmh@40
-53.500556,-26.758351,Radar Fixo - 40 kmh@40
-49.274589,-21.348761,Radar Fixo - 40 kmh@40
-49.275426,-21.348169,Radar Fixo - 40 kmh@40
-48.626632,-17.798459,Radar Fixo - 40 kmh@40
-41.186477,-20.549676,Radar Fixo - 40 kmh@40
-47.046868,-22.941342,Radar Fixo - 40 kmh@40
-49.207305,-17.176155,Radar Fixo - 40 kmh@40
-49.334401,-16.106492,Radar Fixo - 40 kmh@40
-41.382118,-21.786118,Radar Fixo - 40 kmh@40
-41.383974,-21.787316,Radar Fixo - 40 kmh@40
-48.874853,-26.332067,Radar Fixo - 40 kmh@40
-48.875428,-26.332391,Radar Fixo - 40 kmh@40
-46.613269,-23.540951,Radar Fixo - 40 kmh@40
-38.865478,-4.343602,Radar Fixo - 40 kmh@40
-45.869278,-23.192957,Radar Fixo - 40 kmh@40
-46.343319,-23.459114,Radar Fixo - 40 kmh@40
-53.524206,-26.733697,Radar Fixo - 40 kmh@40
-49.241545,-25.441973,Radar Fixo - 40 kmh@40
-49.241467,-25.442033,Radar Fixo - 40 kmh@40
-53.528662,-26.729795,Radar Fixo - 40 kmh@40
-46.621795,-23.686778,Radar Fixo - 40 kmh@40
-52.614537,-27.117014,Radar Fixo - 40 kmh@40
-48.705231,-17.668585,Radar Fixo - 40 kmh@40
-48.705422,-17.663996,Radar Fixo - 40 kmh@40
-44.214201,-2.574016,Radar Fixo - 40 kmh@40
-44.219666,-2.572348,Radar Fixo - 40 kmh@40
-41.774697,-22.366018,Radar Fixo - 40 kmh@40
-41.774828,-22.365974,Radar Fixo - 40 kmh@40
-54.565618,-25.577009,Radar Fixo - 40 kmh@40
-48.757341,-16.627172,Radar Fixo - 40 kmh@40
-49.419885,-28.685676,Radar Fixo - 40 kmh@40
-49.419482,-28.690897,Radar Fixo - 40 kmh@40
-49.419364,-28.691828,Radar Fixo - 40 kmh@40
-49.418860,-28.697513,Radar Fixo - 40 kmh@40
-48.035474,-18.790865,Radar Fixo - 40 kmh@40
-48.034741,-18.791648,Radar Fixo - 40 kmh@40
-52.645662,-27.081576,Radar Fixo - 40 kmh@40
-44.808814,-20.698491,Radar Fixo - 40 kmh@40
-49.422322,-16.506590,Radar Fixo - 40 kmh@40
-46.949419,-19.596919,Radar Fixo - 40 kmh@40
-38.869146,-4.337900,Radar Fixo - 40 kmh@40
-35.771823,-9.595112,Radar Fixo - 40 kmh@40
-46.840717,-17.199312,Radar Fixo - 40 kmh@40
-46.840814,-17.200054,Radar Fixo - 40 kmh@40
-56.046283,-15.700705,Radar Fixo - 40 kmh@40
-48.967455,-16.621601,Radar Fixo - 40 kmh@40
-46.028610,-19.321204,Radar Fixo - 40 kmh@40
-40.714505,-20.834623,Radar Fixo - 40 kmh@40
-48.942853,-16.282629,Radar Fixo - 40 kmh@40
-48.853611,-16.054540,Radar Fixo - 40 kmh@40
-48.972999,-16.617735,Radar Fixo - 40 kmh@40
-41.039679,-20.760156,Radar Fixo - 40 kmh@40
-48.974596,-16.615987,Radar Fixo - 40 kmh@40
-46.783634,-23.612021,Radar Fixo - 40 kmh@40
-42.554402,-18.249291,Radar Fixo - 40 kmh@40
-48.962281,-16.958050,Radar Fixo - 40 kmh@40
-48.950761,-17.033004,Radar Fixo - 40 kmh@40
-43.160889,-19.919141,Radar Fixo - 40 kmh@40
-42.451464,-19.246004,Radar Fixo - 40 kmh@40
-42.452811,-19.245265,Radar Fixo - 40 kmh@40
-40.714442,-20.048863,Radar Fixo - 40 kmh@40
-48.853246,-16.051437,Radar Fixo - 40 kmh@40
-48.853415,-16.053004,Radar Fixo - 40 kmh@40
-56.115484,-15.620757,Radar Fixo - 40 kmh@40
-56.115515,-15.620636,Radar Fixo - 40 kmh@40
-49.409298,-20.800015,Radar Fixo - 40 kmh@40
-49.404356,-20.804709,Radar Fixo - 40 kmh@40
-51.108714,-30.072873,Radar Fixo - 40 kmh@40
-51.106295,-30.069272,Radar Fixo - 40 kmh@40
-51.106389,-30.069284,Radar Fixo - 40 kmh@40
-51.111183,-30.062377,Radar Fixo - 40 kmh@40
-51.111226,-30.062297,Radar Fixo - 40 kmh@40
-49.308090,-16.482981,Radar Fixo - 40 kmh@40
-48.161563,-1.291707,Radar Fixo - 40 kmh@40
-49.374254,-20.814895,Radar Fixo - 40 kmh@40
-39.168127,-6.399630,Radar Fixo - 40 kmh@40
-39.168843,-6.399969,Radar Fixo - 40 kmh@40
-46.804853,-19.057208,Radar Fixo - 40 kmh@40
-48.262989,-1.361771,Radar Fixo - 40 kmh@40
-42.551330,-19.342259,Radar Fixo - 40 kmh@40
-42.550829,-19.341022,Radar Fixo - 40 kmh@40
-35.157298,-8.665464,Radar Fixo - 40 kmh@40
-35.155791,-8.658929,Radar Fixo - 40 kmh@40
-40.538634,-19.032896,Radar Fixo - 40 kmh@40
-39.820927,-18.727753,Radar Fixo - 40 kmh@40
-49.329627,-25.661952,Radar Fixo - 40 kmh@40
-49.334161,-25.666476,Radar Fixo - 40 kmh@40
-43.394454,-20.094481,Radar Fixo - 40 kmh@40
-43.394417,-20.093996,Radar Fixo - 40 kmh@40
-43.569438,-21.463270,Radar Fixo - 40 kmh@40
-43.570099,-21.463384,Radar Fixo - 40 kmh@40
-48.807467,-15.916224,Radar Fixo - 40 kmh@40
-48.805184,-15.931651,Radar Fixo - 40 kmh@40
-43.862312,-16.878532,Radar Fixo - 40 kmh@40
-43.867552,-16.895475,Radar Fixo - 40 kmh@40
-46.282200,-23.939164,Radar Fixo - 40 kmh@40
-46.282172,-23.939264,Radar Fixo - 40 kmh@40
-43.836354,-19.872092,Radar Fixo - 40 kmh@40
-43.839138,-19.870088,Radar Fixo - 40 kmh@40
-46.932897,-19.592650,Radar Fixo - 40 kmh@40
-39.050607,-14.798549,Radar Fixo - 40 kmh@40
-43.835227,-22.672157,Radar Fixo - 40 kmh@40
-43.818523,-22.677313,Radar Fixo - 40 kmh@40
-46.387824,-23.970151,Radar Fixo - 40 kmh@40
-40.409365,-18.713091,Radar Fixo - 40 kmh@40
-43.595774,-20.483998,Radar Fixo - 40 kmh@40
-49.273170,-21.350187,Radar Fixo - 40 kmh@40
-50.097915,-25.069286,Radar Fixo - 40 kmh@40
-50.100938,-25.071105,Radar Fixo - 40 kmh@40
-45.313505,-21.853333,Radar Fixo - 40 kmh@40
-47.826561,-23.347128,Radar Fixo - 40 kmh@40
-47.822159,-23.345147,Radar Fixo - 40 kmh@40
-46.727176,-23.521071,Radar Fixo - 40 kmh@40
-45.026840,-19.851523,Radar Fixo - 40 kmh@40
-47.929388,-16.176904,Radar Fixo - 40 kmh@40
-46.355177,-23.558849,Radar Fixo - 40 kmh@40
-42.705125,-18.524095,Radar Fixo - 40 kmh@40
-46.386429,-23.536881,Radar Fixo - 40 kmh@40
-45.761174,-21.037658,Radar Fixo - 40 kmh@40
-45.572014,-21.106215,Radar Fixo - 40 kmh@40
-48.819284,-26.319341,Radar Fixo - 40 kmh@40
-45.932617,-21.364409,Radar Fixo - 40 kmh@40
-49.308602,-25.641055,Radar Fixo - 40 kmh@40
-46.601281,-21.733769,Radar Fixo - 40 kmh@40
-46.601549,-21.732674,Radar Fixo - 40 kmh@40
-49.294257,-25.659243,Radar Fixo - 40 kmh@40
-50.980987,-23.258787,Radar Fixo - 40 kmh@40
-47.650962,-23.289221,Radar Fixo - 40 kmh@40
-39.581223,-16.337823,Radar Fixo - 40 kmh@40
-39.579386,-16.357413,Radar Fixo - 40 kmh@40
-53.360583,-22.262877,Radar Fixo - 40 kmh@40
-53.360829,-22.263343,Radar Fixo - 40 kmh@40
-39.714958,-17.539137,Radar Fixo - 40 kmh@40
-54.609058,-16.462703,Radar Fixo - 40 kmh@40
-54.609166,-16.462712,Radar Fixo - 40 kmh@40
-41.515580,-17.864331,Radar Fixo - 40 kmh@40
-39.583050,-16.369798,Radar Fixo - 40 kmh@40
-39.558897,-16.572686,Radar Fixo - 40 kmh@40
-39.541998,-17.017540,Radar Fixo - 40 kmh@40
-39.553377,-17.061405,Radar Fixo - 40 kmh@40
-35.011527,-8.397448,Radar Fixo - 40 kmh@40
-35.011364,-8.393096,Radar Fixo - 40 kmh@40
-46.378646,-23.549696,Radar Fixo - 40 kmh@40
-48.811365,-26.275944,Radar Fixo - 40 kmh@40
-51.887372,-23.431270,Radar Fixo - 40 kmh@40
-45.889258,-23.188649,Radar Fixo - 40 kmh@40
-46.821605,-23.798350,Radar Fixo - 40 kmh@40
-46.665072,-23.533585,Radar Fixo - 40 kmh@40
